hf_index,pair_id,caption,is_balanced_subset,is_audioset_eval
4268,gVMoI2ukbtc.wav,This is an R&B/pop music piece. There is a female vocalist singing melodically in the lead. The melody is being played on the electric guitar. The bass guitar is playing in the background. The rhythmic background consists of an electronic drum beat. The atmosphere is easygoing and generic. This piece could work well as an advertisement jingle.,False,False
4269,gW33LYEvoaw.wav,solo harmonic playing a single high note and bending it down a half step. This is followed by a male voice over.,False,False
4271,gX9OuOKLLTQ.wav,This music is an instrumental tutorial. A male musician is keeping count in French to the drone-like tune of a French Horn. The audio is not clear and has a lot of static.,False,False
4275,gb8PG-5i5YI.wav,"The song is an instrumental. The tempo is medium with a brass including trumpets and saxophones playing in harmony, wooden xylophones and Latin percussions play accompaniment to the band along with a male singer. The song is exciting and groovy. The audio quality is poor and probably a home recording.",False,False
4276,gcdqffsCWI8.wav,This is an instrumental latin music piece. There is a keyboard playing a few notes. The acoustic drums start playing initially by hitting a small cymbal repeatedly and then performing drum rolls on the snare drum. The drum rolls sound very much alike to the style of a marching band. Parts of this recording can be sampled for use in beat-making.,False,False
4277,gfIqYbQQq10.wav,This audio contains digital drums with an open hi hat. A distorted e-guitar and an e-bass are both playing the same melody in the lower register. A synth pluck is playing a simple repeating rhythmic melody on top. You can hear the sound of glass breaking. This song may be playing at a live festival.,False,False
4278,gffng5G4X4w.wav,"The low quality recording features an arpeggiated electric guitar melody. It sounds passionate, fun, happy and joyful. The recording is noisy and in mono.",False,False
4280,ghW2xZMvpIQ.wav,"A female vocalist sings this soft melody. The tempo is slow with violin harmony, keyboard accompaniment, saxophone, digital drum, tabla and tambourine beats. The song is mellow, soft, melodic, soothing, calming , devotional and euphonious. This song is a Tamil Christian Song.",False,False
4284,gjujPd1lP8E.wav,A digital kick in playing on every beat along with short voice samples with breathy sounds that sound seductive. Then the song changes into someone fingerpicking an acoustic guitar along to someone playing an acoustic snare/hihat with brushes. This first song may be playing in a club and the second one at a live concert.,False,False
4285,gkB4KBHBV9g.wav,"A male vocalist sings a soft melody in a foreign language. The tempo is slow with a piano harmony . The vocals are soft and subdued with ambient background sounds. The song is simple, mellow , melancholic and soft. This song is soft pop.",False,False
4286,gkMbHlNAFig.wav,This is a cover of a pop music piece. There is a male vocalist singing melodically. The melody is being played by the acoustic guitar and the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a slow tempo acoustic drum beat. There is a mellow atmosphere in this piece. It could be used in the soundtrack of a drama TV series.,False,False
4287,gp1DYuoQH08.wav,This is a live performance of a jazz ballad music piece. The accordion is playing a solo as the main melody. There is an acoustic guitar playing the chords of the piece. The bass line is being played by the upright bass. The atmosphere is gentle. This piece is the perfect music to be played in the background at a coffee shop.,False,False
4289,gpEU6RafUf0.wav,"The song track is an instrumental. The tempo is medium, with a guitarist demonstrating a guitar effects reverb pedal by playing related instrumental phrases. The song is trippy and exciting. The audio quality is poor as it’s an amateur home recording .",False,False
4290,gpNzFsxwy5k.wav,"The low quality recording features a Chiptune music that consists of a high pitched vocal singing over groovy synth keys, synth lead melody, laser synth effects, punchy kick, claps, shimmering hi hats and groovy synth bass. It sounds energetic, fun, happy and joyful - like something kids would listen to.",False,False
4292,gqkqzqCHM3A.wav,This meditation song features a melody played on a flute. The tone of the flute is tremulous. This is accompanied by a Veena playing a repetitive melody. There are no other instruments in this song. There are no voices in this song. The mood of this song is relaxing and calming. This song can be played in a meditation center.,False,False
4293,grE0lwTsSPg.wav,"This is an upbeat, soulful and funky song. It's got a catchy and fast paced rhythm which makes it good to dance to. The singer has a raspy and energetic voice.",False,False
4294,grisjVTZeTk.wav,"This music is an electronic instrumental. The tempo is fast with synthesiser articulation, electronically arranged music and digital drumming . The music is a vigorous, vivacious, energetic, hypnotic, psychedelic, new age, trance like and trippy. This is used in EDM/ Techno Pop.",False,False
4296,gsEk62Efbh4.wav,"This salsa song contains percussive elements as maracas,cowbell and bongos creating a typical salsa rhythm spread across both sides of the speakers. An e-bass is playing a complex walking bassline. An acoustic piano is playing a melody up and down the scales along with backing vocals singing in harmony as a countermelody to the male lead voice singing in the midrange. This song may be playing in a latin bar.",False,False
4297,gsIB8HjsRtw.wav,"The low quality recording features a live performance of a folk song that contains an accordion melody playing over acoustic rhythm guitar, groovy bass, punchy kick and snare hits, shimmering cymbals, saxophone and trumpet melody. It sounds passionate and easygoing, even though the recording is noisy and the stereo image is unbalanced, due to the fact that the sound is leaning towards the left channel.",False,False
